0;1;2;3;4;5;6;7;8;9;10
Reitoria;Resolução;20;2020;24/06/2020;Altera Resolução CS 10/2014 que aprovou a Política de Segurança da Informação do Instituto Federal do Espírito Santo.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_20_2020_-_Altera_Resolu%C3%A7%C3%A3o_CS_10_2014.pdf;VIII – Tecnologia da Informação;;;
Reitoria;Resolução;32;2020;28/07/2020;Normativa para criação e gestão de sites no Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (Ifes).;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_32_2020_-_Normativa_para_Cria%C3%A7%C3%A3o_de_Sites_e_Hotsites.pdf;VIII – Tecnologia da Informação;;;
Reitoria;Resolução;37;2020;27/08/2020;Aprovação da Política de Governança Digital – PGD do Instituto Federal do Espírito Santo.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_37_2020_-_Pol%C3%ADtica_de_Govern%C3%A7a_Digital__-_PGD.pdf;VIII – Tecnologia da Informação;;;
Reitoria;Resolução;38;2020;27/08/2020;Institui a Política de Gestão de Riscos de VIII – Tecnologia da Informação e Comunicação do Instituto Federal do Espírito Santo.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_38_2020_-_Pol%C3%ADtica_de_Gest%C3%A3o_de_Risco_-_PGR.pdf;VIII – Tecnologia da Informação;;;
Reitoria;Resolução;39;2020;27/08/2020;Institui a Política de Uso dos Recursos de VIII – Tecnologia da Informação do Instituto Federal do Espírito Santo.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_39_2020_-__Pol%C3%ADtca_de_Uso_dos_Recursos_de_Tecnologia_da_Informa%C3%A7%C3%A3o.pdf;VIII – Tecnologia da Informação;;;
Reitoria;ORIENTAÇÃO NORMATIVA;01/2020;2020;23/04/2020;Orienta sobre a formalização das ações de extensão do Ifes de forma padronizada, em processos específicos, qualificando as propostas apresentadas com relação ao interesse institucional por meio de processo avaliativo unificado, sistematizando o registro das propostas de ações de extensão, dos instrumentos de acompanhamento da sua execução, da certificação dos participantes das ações de extensão cadastradas e documentando o seu histórico e prestações de contas.;https://proex.ifes.edu.br/images/stories/Regulamento_de_A%C3%A7%C3%B5s_de_Extens%C3%A3o_-_Orienta%C3%A7%C3%A3o_Normativa._ON_2020_.pdf;V – Extensão e Inovação;VIGENTE;;
Reitoria;INSTRUÇÃO NORMATIVA;02/2020;2020;13/08/2020;Orienta sobre a substituição de atividades presenciais relacionadas às atividades práticas profissionais de estágios por atividades não presenciais quando houver restrições para a realização de atividades presenciais nas unidades do Ifes em função da pandemia de Covid-19.;https://proex.ifes.edu.br/images/stories/IN_-_Estgio_durante_a_pandemia_-_Publicacao_04.09.2020_Assinado_r.pdf;V – Extensão e Inovação;VIGENTE;;
Reitoria;ORIENTAÇÃO NORMATIVA;02/2020;2020;17/04/2020;Orienta sobre a implantação de núcleos de arte e cultura do Ifes;https://proex.ifes.edu.br/images/stories/Regulamento_de_A%C3%A7%C3%B5s_de_Extens%C3%A3o__-_Implantacao_de_NACs_.pdf;V – Extensão e Inovação;VIGENTE;;
Reitoria;ORIENTAÇÃO NORMATIVA;01/2014;2014;01/07/2014;Orienta sobre a emissão de certificados de ações de extensão do Ifes.;https://proex.ifes.edu.br/images/conteudo/Orientacoes_Normativas/ON-01-2014---CERTIFICAO-DE-AES-DE-EXTENSO-DO-IFES.pdf;V – Extensão e Inovação;VIGENTE;;
Reitoria;Portaria;958 - 2009;2009;27/07/2009;Homologa Regimento Interno do CEPE;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAwOS9OIDA3L1BvcnRhcmlhIG5vLiA5NTggLSAyMDA5IC0gSG9tb2xvZ2EgUmVnaW1lbnRvIEludGVybm8gZG8gQ0VQRS5wZGY=&inline;V – Extensão e Inovação;;;
Reitoria;Portaria;1514 - 2012;2012;22/08/2012;Cria o NIAPP - Núcleo Itinerante de Apoio a Programas e Projetos (Proex);https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDA4L1BvcnRhcmlhIG7CuiAxNTE0IC0gMjAxMiAtIGNyaWEgbyBOSUFQUCAtIE7DumNsZW8gSXRpbmVyYW50ZSBkZSBBcG9pbyBhIFByb2dyYW1hcyBlIFByb2pldG9zIChQcm9leCkucGRm&inline;V – Extensão e Inovação;;;
Reitoria;Portaria;2227 - 2012;#VALUE!;26-12-2-12;Cria Núcleo Incubador Campus Ibatiba;;V – Extensão e Inovação;;;
Reitoria;Portaria;2228 - 2012;2012;26/12/2012;Cria Núcleo Incubador Campus Serra;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDEyL1BvcnRhcmlhIG7CuiAyMjI4IC0gMjAxMiAtIENyaWEgTsO6Y2xlbyBJbmN1YmFkb3IgQ2FtcHVzIFNlcnJhLnBkZg==&inline;V – Extensão e Inovação;;;
Reitoria;Portaria;2229 - 2012;2012;26/12/2012;Cria Núcleo Incubador Campus Colatina;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vUmVpdG9yaWEvR1IvMjAxMi9OIDEyL1BvcnRhcmlhIG7CuiAyMjI5IC0gMjAxMiAtIENyaWEgTsO6Y2xlbyBJbmN1YmFkb3IgQ2FtcHVzIENvbGF0aW5hLnBkZg==&inline;V – Extensão e Inovação;;;
Reitoria;Portaria;1648 - 2014;2014;15/08/2014;Cria núcleo incubador -São Mateus;;V – Extensão e Inovação;;;
Reitoria;Portaria;2722 - 2015;2015;21/09/2015;Institui Núcleo Incubador do campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/documento/08DCD57E3EF05A4C20757A2E5AF561AB?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;3535 - 2016;2016;05/12/2016;Institui Núcleo Incubador do campus Vitória;http://gedoc.ifes.edu.br/documento/E65E233CC9D4FFC025AB40E3914B9BF6?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;2798 - 2017;2017;02/10/2017;Institui Núcleo Incubador do campus Barra de São Francisco;http://gedoc.ifes.edu.br/documento/FB519768413C681F2D9E65D8B593BBE9?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;2797 - 2017;2017;02/10/2017;Institui Núcleo Incubador do campus Montanha;http://gedoc.ifes.edu.br/documento/D2CE0C774873379D95455CF917C837D2?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;573 - 2018;2018;12/03/2018;Institui Núcleo Incubador de Empreendimentos do campus Linhares;http://gedoc.ifes.edu.br/documento/54246941A180D57D8690B5AB5B767C31?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;1494 - 2018;2018;12/07/2018;Institui Núcleo Incubador de Empreendimentos do campus de Alegre;http://gedoc.ifes.edu.br/documento/0BC75B95265F4E7E95D3C89F8B284AA6?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;2726 - 2018;2018;12/12/2018;Credenciamento da Empresa Junior ENPRO JUNIOR;http://gedoc.ifes.edu.br/documento/37B8B51A9DFA72EF44EB98F482DB8974?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;1925 - 2019;2019;23/08/2019;Credenciamento da Empresa Junior TATICA JUNIOR;http://gedoc.ifes.edu.br/documento/B275B5C38C37DA15D07C562553680EB1?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;2685 - 2019;2019;11/11/2019;Credenciamento da Empresa Júnior AP&P SOLUÇÕES;http://gedoc.ifes.edu.br/documento/2F2E7130A3BD4C6FF5D9EE43224B7E4F?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;2787 - 2019;2019;25/11/2019;Credenciamento da Empresa Junior GAMA JÚNIOR;http://gedoc.ifes.edu.br/documento/C9540DF1096E52305114B34F89856C63?inline;V – Extensão e Inovação;;;
Reitoria;Portaria;675 - 2020;2020;18/03/2020;Credenciamento da Empresa Junior LabQI JR;http://gedoc.ifes.edu.br/documento/8362AFF7DC28074BE5944E11C5B31BE5?inline;V – Extensão e Inovação;;;
Reitoria;Resolução;35;2010;09/08/2010;Cria a Câmara de Extensão do Instituto Federal do Espírito Santo – Ifes.;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2010/RES_CS_35_2010_cria_camera_de_estensao_ifes.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;26;2011;10/06/2011;Estabelece normas e procedimentos específicos para Projetos de Pesquisa;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_26_2011_.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;52;2012;24/07/2012;Regulamenta as atribuições e competências da Agência de Inovação do Ifes – Agifes;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_52_2012_Regimento_da_Agifes.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;53;2012;24/07/2012;Dispõe sobre a Política de Inovação Tecnológica do Ifes, regulamenta os direitos e as obrigações decorrentes da Propriedade Intelectual e Industrial do Ifes;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_53_2012_Politica_de_Inovacao_Ifes.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;55;2013;20/12/2013;Aprova tabela de bolsas e auxílios para fins de execução do Programa de Apoio à Extensão do Ifes;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/RES_CS_55_2013_Tabela_de_valores_das_bolsas_de_Extens%C3%A3o.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;13;2015;04/05/2015;Revoga e substitui a Resolução do Conselho Superior nº 56/2012, que cria a Câmara de Extensão – Caex;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_13_2015_Cria_Camara_de_Extens%C3%A3o_e_Revoga_Resolu%C3%A7%C3%A3o_56_2012.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;48;2015;09/11/2015;Normas e procedimentos especificos para projetos de pesquisa;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/enviadas_26-11/Res_CS_48_2015_-_Estabelece_normas_e_procedimentos_espec%C3%ADficos_para_projetos_de_pesquisa.pdf;V – Extensão e Inovação;VIGENTE;PRPPG;Corresponde ao Eixo IV – Pesquisa e Pós-Graduação
Reitoria;Resolução;50;2015;09/11/2015;Norma para auxilio financeiro a pesquisador;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/enviadas_26-11/Res_CS_50_2015_-_Norma_para_aux%C3%ADlio_financeiro_a_pesquisador.pdf;V – Extensão e Inovação;VIGENTE;PRPPG;Corresponde ao Eixo IV – Pesquisa e Pós-Graduação
Reitoria;Resolução;40;2016;13/05/2016;Aprovar o Regimento Interno da Editora do Ifes;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_40_2016_-_Regimento_Interno_da_Editoria_do_Ifes.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;44;2016;05/08/2016;Regulamenta a concessão de bolsas de pesquisa, desenvolvimento, inovação e intercâmbio;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_44_2016_-_Regulamento_de_concess%C3%A3o_de_bolsas_de_pesquisa_desenvolvimento_inova%C3%A7%C3%A3o_e_interc%C3%A2mbio.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;53;2016;05/08/2016;Regulamentar o programa de apoio à extensão no âmbito da Pró-reitoria de Extensão do Ifes.;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_53_2016_-_Regulamento_Programa_de_Apoio_a_Extens%C3%A3o_-_Revoga_Res_49_2013.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;18;2017;14/07/2017;Homologa as orientações para utilização dos instrumentos jurídicos de parcerias do Ifes.;https://ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/2017/Res_CS_18_2017_-_Aprova_termo_de_celebra%C3%A7%C3%A3o_de_parcerias.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;30;2017;07/08/2017;Altera a Resolução CS nº 13/2017 que estabelece as Normas para o Credenciamento de Empresas Júniores pelo Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo – Ifes.;https://ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/2017/Res_CS_30_2017_-_Altera%C3%A7%C3%A3o_da_Res_CS_13_2017_-_Estabelece_normas_para_Empresa_Juniores_no_Ifes.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;45;2017;09/10/2017;estabelece os processos a serem adotados para elaboração e lançamento de edital para chamada pública de apoio e patrocínio;https://ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/2017/Res_CS_45_2017_-_Regulamento_dos_Editais_de_Apoio_e_Patroc%C3%ADnio.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;8;2018;06/04/2018;Homologa o Regulamento do Comitê de Ética em Pesquisa;https://ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/2018/Res_CS_8_2018_-_Aprova_Regimento_CEP_Ifes.pdf;V – Extensão e Inovação;VIGENTE;PRPPG;Corresponde ao Eixo IV – Pesquisa e Pós-Graduação
Reitoria;Resolução;57;2018;17/12/2018;Dispõe acerca das normas para implantação e manutenção dos procedimentos para cadastro de atividades realizadas com patrimônio genético e conhecimento tradicional associado.;https://ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/2018/Res_CS_57_2018_-_Disp%C3%B5e_procedimentos_cadastro_de_atividades_realizadas_com_patrim%C3%B4nio_gen%C3%A9tico_e_conhecimento_tradicional.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;3;2019;05/04/2019;Dispõe sobre o Regimento Interno da Comissão de Ética no Uso de Animais (CEUA) do Instituto Federal do Espírito Santo.;https://ifes.edu.br/images/stories/Res_CS_3_2019_-_Regimento_Interno_do_CEUA.pdf;V – Extensão e Inovação;VIGENTE;PRPPG;Corresponde ao Eixo IV – Pesquisa e Pós-Graduação
Reitoria;Resolução;9;2019;31/05/2019;Institui regras e procedimentos para a criação e organização de Núcleos Incubadores de Empreendimentos e dá outras providências.;https://ifes.edu.br/images/stories/Res_CS_9_2019_-_Aprova_Regulamento_Incubadora_de_Empreendimentos_do_Ifes.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;10;2019;31/05/2019;Regulamenta o Programa Pesquisador Produtividade do Ifes;https://ifes.edu.br/images/stories/Res_CS_10_2019_-_Regulamento_Programa_de_Pesquisador_Produtividade_-_Revisado.pdf;V – Extensão e Inovação;VIGENTE;PRPPG;Corresponde ao Eixo IV – Pesquisa e Pós-Graduação
Reitoria;Resolução;22;2019;09/08/2019;Altera o Regulamento do Comitê de Ética em Pesquisa do Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo.;https://ifes.edu.br/images/stories/Res_CS_22_2019_-_Altera_Regimento_CEP_Ifes.pdf;V – Extensão e Inovação;VIGENTE;PRPPG;Corresponde ao Eixo IV – Pesquisa e Pós-Graduação
Reitoria;Resolução;58;2019;13/12/2019;Estabelece as Normas para Criação e Credenciamento de Empresas Juniores pelo Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo – Ifes;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_58_2019_-__Regulamento_para_Cria%C3%A7%C3%A3o_e_Credenciamento_de_Empresas_Juniore_s.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;59;2019;13/12/2019;Cria a modalidade de Programa de Estágio de PósDoutoral com ou sem concessão de bolsa de estudo no âmbito dos Programas de Pós-Graduação Stricto Sensu do Instituto Federal do Espírito Santo;https://ifes.edu.br/images/stories/Res_CS_59_2019_-__Programa_de_Est%C3%A1gio_P%C3%B3s-doutoral.pdf;V – Extensão e Inovação;VIGENTE;PRPPG;Corresponde ao Eixo IV – Pesquisa e Pós-Graduação
Reitoria;Resolução;71;2020;11/12/2020;Regulamenta o programa institucional de apoio à produção editorial.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_71_2020_-_Regulamenta_o_programa_institucional_de_apoio_a_produ%C3%A7%C3%A3o_editorial.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;10;2021;19/03/2021;Dispõe sobre o regulamento do relacionamento entre o Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (Ifes) e suas fundações de apoio.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_10_2021_-_Regulamento_Relacionamento_Ifes_e_Funda%C3%A7%C3%B5es_de.pdf;V – Extensão e Inovação;;;
Reitoria;Resolução;12;2021;16/04/2021;Altera a Resolução CS nº 2 de 14 de março de 2016.;https://ifes.edu.br/images/stories/Resolu%C3%A7%C3%A3o_CS_12_2021_-_Altera_Resolu%C3%A7%C3%A3o_CS_2_2016.pdf;V – Extensão e Inovação;VIGENTE;PRPPG;Corresponde ao Eixo IV – Pesquisa e Pós-Graduação
Reitoria;Resolução;15;2009;22/11/2009;Substitui a Resolução do Conselho Superior da Etfes nº 07/1990 - fixa normas para Avaliação de Desempenho dos integrantes da carreira do magistério do Ensino Básico, Técnico e Tecnológico do Instituto Federal do Espírito Santo;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/RES_2009_15_Intersticio_Docente.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;40179;2010;01/03/2010;ALTERA E SUBSTITUI a Resolução CD nº 19/2008, de 15/09/2008, que “Dispõe sobre o reconhecimento interna corporis de títulos de pós-graduação stricto sensu outorgados por instituições estrangeiras”, para inclusão do § 3º ao Artigo 6º;https://ifes.edu.br/images/stories/files/RES_CS_01_2010_altera_Res_CD_19_2008_interna_corporis.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;40210;2010;01/03/2010;Normatiza os procedimentos para a contratação de Professor Visitante e Professor Visitante Estrangeiro no Instituto Federal do Espírito Santo.;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/02_2010_prof_visitante.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;34;2010;06/08/2010;define os valores pagos pelos trabalhos desenvolvidos visando à realização de Concurso Público de Provas e Títulos;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/RES_CS_34_2010_SUBSTITUI_Res_CD_37_2008_pagto-concurso-e-c.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;10;2011;09/05/2011;Altera Regime de Trabalho dos Docentes;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_10_2011_Altera_Regime_Trabalho_Docente(1).pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;14;2011;09/05/2011;Reconhecimento Interna Corporis;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_14_2011_Reconhecimento_Interna_Corporis.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;15;2011;09/05/2011;Concurso Público para Docente;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2011/RES_CS_15_2011_Concurso_Publico_Docente.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;16;2011;09/05/2011;Remoção de Servidores;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/RES_CS_16_2011_Remocao_Servidores1.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;42;2011;02/09/2011;Altera e substitui a Resolução CS nº 34/2010 que define valores pagos pelos trabalhos desenvolvidos em concursos;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/_RES_CS_42_2011_Altera_Res_CS_34-2010_Pagamento_Realiza%C3%A7%C3%A3o_%E2%80%A6_.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;35;2012;06/06/2012;Aprova a concessão de progressão entre classes por titulação, independentemente de interstício, para os Professores;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/Res_CS_35_2012_progressao_docente.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;37;2012;11/06/2012;Altera a Resolução CS nº 42/2011, de 02/09/2011, que define os valores a serem pagos pelos trabalhos desenvolvidos visando à realização de concursos;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/Res_CS_37_2012_altera_Res_CS_42_2011.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;45;2012;13/07/2012;Atualiza a base legal da Resolução do Conselho Superior nº 53/2011;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2012/RES_CS_45_2012_atualizacao_base_legal_Res_CD_53_2011.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;8;2013;22/04/2013;"Revoga e substitui a Resolução CS 55/2012; dispõe sobre a aceitação temporária de títulos de pós-graduação lato sensu e stricto sensu";https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/Res_CS_08_2013__aceitacao__temporaria_titulos_poss_grad.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;18;2013;23/05/2013;Altera e substitui a Resolução CS 08/2012, que dispõe sobre a aceitação temporária de títulos de pós-graduação lato sensu e stricto sensu.;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/_Res_CS_18_2013_Aceita%C3%A7%C3%A3o_Provis%C3%B3ria_de_T%C3%ADtulos_.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;19;2013;23/05/2013;Regulamenta o aproveitamento de candidatos suplentes de concursos públicos de provas;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2013/_Res_CS_19_2013_regime_docente_excepcional_40_horas_semanai%E2%80%A6_.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;4;2014;27/02/2014;Normatiza o pagamento de Concursos Públicos e Concursos de Remoção Interna, no âmbito do Ifes;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_04_2014_pagamento_de_concursos_p%C3%BAblicos_e_concursos_de_remo%C3%A7%C3%A3o_interna_Alterada_pelas_Res_25_2014_58_2015_63_2015_e_64_2015.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;5;2014;06/03/2014;Estabelece normas para avaliação dos servidores técnico-administrativos em educação no período do estágio probatório;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/res_CS_05_2014_estagio_probatorio.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;13;2014;23/05/2014;Dispõe sobre a regulamentação da avaliação e fluxo de procedimentos para a concessão do Reconhecimento de Saberes e Competências;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_13_2014__-_Disp%C3%B5e_sobre_o_Reconhecimento_de_Saberes_e_Competencias_-_RSC_-_Texto_Compilado.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;19;2014;23/05/2014;Dispõe sobre a regulamentaçao da jornada diaria de 06 (seis) horas para os servidores tecnico-administrativos do Instituto Federal do Espirito Santo;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_19_2014_Flexibiliza%C3%A7%C3%A3o_Jornada_de_Trabalho_-_Alterada_pelas_Res_CS_35_e_56_2014.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;25;2014;27/06/2014;Altera a Resolução CS nº 04/2014 que Normatiza o pagamento de Concursos Públicos e Concursos de Remoção Interna;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_25_2014_Altera_CS_04_2014_pagamento_de_Concursos_P%C3%BAblicos.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;31;2014;01/08/2014;Regulamenta o pagamento da Gratificação por Encargo de Curso ou Concurso;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_31_2014_Aprova%C3%A7%C3%A3o_Regulamento_de_pagto_gratifica%C3%A7%C3%A3o_por_encargo_de_curso_ou_concurso.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;35;2014;10/10/2014;Altera a Resolução CS nº 19/2014, que dispõe sobre a regulamentação da jornada diária de 06 (seis) horas para os servidores técnico-administrativos;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_35_2014_Altera_Res_19_2014_-_Prorroga%C3%A7%C3%A3o_60_dias_processos_comiss%C3%A3o_flexibiliza%C3%A7%C3%A3o.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;36;2014;10/10/2014;Altera a Resolução CS nº 13/2014, que dispõe sobre a regulamentação da avaliação e fluxo de procedimentos para a concessão do Reconhecimento de Saberes e Competências;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_36_Altera_Resolu%C3%A7%C3%A3o_CS_13-2014_RSC.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;40;2014;17/10/2014;Dispõe sobre a regulamentação para acesso à Classe Titular da Carreira de Magistério;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2016/Resolu%C3%A7%C3%B5es_2016/Res_CS_40_2014_-_Regulamento_de_ascens%C3%A3o_%C3%A0_classe_titular_de_magist%C3%A9rio.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;45;2014;07/11/2014;Dispõe sobre o Regulamento do Comitê Gestor Institucional de Formação Inicial e Continuada dos Profissionais da Educação;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_45_2014_-_Regulamento_Comfor_Ifes.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;56;2014;15/12/2014;Altera a Resolução CS nº 19/2014, que dispõe sobre a regulamentação da jornada diária de 06 (seis) horas para os servidores técnico-administrativos;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_56_2014_Altera_Res_19_2014_-_Artigo_15_e_Par%C3%A1grafo_%C3%9Anico.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;57;2014;15/12/2014;Altera a Resolução CS nº 13/2014 que dispõe sobre a regulamentação da avaliação e fluxo de procedimentos para a concessão do Reconhecimento de Saberes e Competências;https://ifes.edu.br/images/stories/-publicacoes/conselhos-comissoes/conselho-superior/resolucao-57-2014.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;58;2014;15/12/2014;Altera a Resolução CS nº 04/2014 que normatiza o pagamento de Concursos Públicos e Concursos de Remoção Interna;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_58_2014_-_Altera_Resolu%C3%A7%C3%A3o_CS_04_2014.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;59;2014;15/12/2014;Altera a Resolução CS nº 40/2014, que dispõe sobre a regulamentação para acesso à Classe Titular da Carreira de Magistéri;https://ifes.edu.br/images/stories/files/Institucional/conselho_superior/2014/Res_CS_59_2014_-_Altera_Resolu%C3%A7%C3%A3o_CS_40_2014.pdf;VI - Gestão de Pessoas;;;
Reitoria;Resolução;14;2015;04/05/2015;Altera Resolução CS nº 13/2014, que Dispõe sobre a regulamentação da avaliação e fluxo de procedimentos para a concessão do Reconhecimento de Saberes e Competências;https://www.ifes.edu.br/images/stories/files/Institucional/conselho_superior/2015/resolucoes/Res_CS_14_2015_Alt_Res_13_2014_-_Regulamenta%C3%A7%C3%A3o_de_RSC_no_Ifes.pdf;VI - Gestão de Pessoas;;;
